id,host_since,host_response_time,host_response_rate,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,host_days_active,air_conditioning,bbq,balcony,bed_linen,tv,coffee_machine,cooking_basics,white_goods,elevator,gym,child_friendly,parking,outdoor_space,internet,long_term_stays,private_entrance,time_since_first_review,time_since_last_review
36444242,2019-07-06,within an hour,100%,1.0,0.0,1.0,Alki,West Seattle,House,Entire home/apt,6,2.5,3.0,3.0,165,2,28,77,132,2019-08-22,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,635.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1-2 years,2-8 weeks
36450142,2014-06-21,within an hour,100%,1.0,0.0,0.0,Olympic Hills,Lake City,Other,Entire home/apt,2,1.0,1.0,1.0,79,3,13,72,13,2019-08-16,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,2476.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1-2 years,2-8 weeks
36452870,2017-10-24,within an hour,100%,1.0,1.0,0.0,Columbia City,Rainier Valley,House,Entire home/apt,4,1.5,2.0,3.0,95,30,1125,222,32,2019-07-21,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,1255.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1-2 years,2-8 weeks
36471906,2012-08-16,within an hour,100%,1.0,0.0,0.0,Adams,Ballard,Other,Entire home/apt,2,1.0,1.0,1.0,68,1,1125,303,104,2019-07-14,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,3150.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1-2 years,2-8 weeks
36480820,2019-07-07,within an hour,100%,1.0,1.0,0.0,South Park,Other neighborhoods,Other,Entire home/apt,2,1.0,1.0,1.0,85,2,21,161,21,2019-07-21,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,634.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1-2 years,2-8 weeks
36491125,2018-04-14,within an hour,100%,1.0,0.0,0.0,First Hill,Downtown,Apartment,Entire home/apt,4,1.0,1.0,2.0,165,5,1125,23,16,2019-09-12,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,1083.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1-2 years,2-8 weeks
36512125,2015-08-29,within an hour,100%,0.0,1.0,0.0,Fremont,Other neighborhoods,Other,Entire home/apt,4,1.0,1.0,1.0,69,30,1125,6,40,2019-07-14,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,2042.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1-2 years,2-8 weeks
36519711,2013-05-29,unknown,unknown,0.0,1.0,1.0,Wedgwood,Other neighborhoods,Other,Private room,2,1.0,1.0,0.0,70,3,30,0,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,1,2864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,no reviews,no reviews
36523662,2018-01-19,within an hour,100%,1.0,4.0,1.0,Ravenna,Other neighborhoods,House,Entire home/apt,14,4.0,6.0,8.0,300,3,1124,141,44,2019-08-10,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,0,1168.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1-2 years,2-8 weeks
36529577,2019-06-26,within an hour,100%,1.0,0.0,0.0,Green Lake,Other neighborhoods,House,Entire home/apt,4,2.0,2.0,2.0,179,3,7,82,34,2019-07-21,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,645.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1-2 years,2-8 weeks
36551742,2019-05-01,unknown,unknown,0.0,2.0,0.0,West Queen Anne,Queen Anne,Apartment,Entire home/apt,5,1.0,1.0,1.0,125,1,28,68,5,2019-11-03,80-94/100,9/10,10/10,10/10,10/10,10/10,0-8/10,1,701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1-2 years,1+ year
36553906,2019-01-18,within an hour,100%,0.0,3.0,1.0,Broadway,Capitol Hill,Apartment,Entire home/apt,2,1.0,1.0,1.0,92,30,1125,1,29,2019-08-02,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,1,804.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1-2 years,2-8 weeks
36572457,2019-07-10,a few days or more,0-49%,0.0,1.0,1.0,Pioneer Square,Downtown,Apartment,Entire home/apt,2,1.0,1.0,1.0,99,30,1125,81,17,2019-08-04,95-100/100,10/10,9/10,10/10,10/10,10/10,10/10,0,631.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1-2 years,1+ year
36590385,2017-02-12,within a day,0-49%,0.0,1.0,1.0,West Queen Anne,Queen Anne,House,Entire home/apt,6,2.0,3.0,3.0,385,3,1125,1,1,2019-11-11,95-100/100,10/10,10/10,10/10,10/10,10/10,0-8/10,0,1509.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1-2 years,1+ year
36595243,2014-05-23,unknown,unknown,0.0,1.0,1.0,Maple Leaf,Northgate,House,Entire home/apt,4,1.0,1.0,1.0,90,7,1125,148,24,2019-09-13,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,2505.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1-2 years,2-8 weeks
36603045,2019-07-10,within an hour,100%,1.0,0.0,1.0,Broadway,Capitol Hill,Apartment,Entire home/apt,2,1.0,1.0,1.0,89,1,90,187,187,2019-07-31,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,631.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1-2 years,0-2 weeks
36607757,2013-05-24,within an hour,100%,1.0,1.0,1.0,Mid-Beacon Hill,Beacon Hill,Other,Entire home/apt,4,1.0,2.0,2.0,77,30,120,250,13,2019-07-23,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,2869.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1-2 years,2-8 weeks
36607801,2019-07-10,within an hour,100%,1.0,0.0,0.0,Wallingford,Other neighborhoods,House,Entire home/apt,10,3.0,5.0,7.0,320,2,1125,140,50,2019-07-20,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,631.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1-2 years,2-8 weeks
36609951,2015-05-30,unknown,unknown,0.0,1.0,0.0,Pioneer Square,Downtown,Apartment,Entire home/apt,4,1.0,1.0,1.0,130,30,1125,88,1,2019-07-12,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,0,2133.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1-2 years,1+ year
36631927,2016-01-30,a few days or more,0-49%,0.0,1.0,1.0,Fremont,Other neighborhoods,Apartment,Entire home/apt,2,1.0,1.0,1.0,84,30,1125,20,1,2020-09-25,95-100/100,10/10,10/10,10/10,0-8/10,10/10,10/10,0,1888.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,6-12 months,6-12 months
36634976,2019-07-11,within an hour,100%,1.0,0.0,0.0,Gatewood,West Seattle,Other,Entire home/apt,3,1.0,1.0,2.0,69,2,31,0,49,2019-08-25,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,630.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1-2 years,2-8 weeks
36635012,2014-01-02,within an hour,100%,1.0,0.0,1.0,South Delridge,Delridge,Apartment,Entire home/apt,3,1.0,1.0,1.0,120,2,90,54,32,2019-10-09,95-100/100,10/10,9/10,10/10,10/10,9/10,10/10,1,2646.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1-2 years,2-8 weeks
36638018,2015-01-30,unknown,unknown,1.0,0.0,1.0,Seaview,West Seattle,Other,Entire home/apt,2,1.0,1.0,1.0,91,2,14,47,18,2019-08-05,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,2253.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1-2 years,1+ year
36642294,2009-11-16,within an hour,100%,1.0,27.0,0.0,Crown Hill,Other neighborhoods,House,Entire home/apt,5,1.0,2.0,3.0,125,2,60,312,14,2019-12-27,95-100/100,9/10,10/10,10/10,9/10,10/10,10/10,1,4154.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1-2 years,2-8 weeks
36696017,2016-07-25,within an hour,100%,0.0,0.0,1.0,West Woodland,Ballard,Other,Entire home/apt,2,1.0,1.0,1.0,115,7,60,126,9,2019-09-19,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,1711.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1-2 years,6-12 months
36699283,2019-07-13,within an hour,100%,1.0,1.0,0.0,Pinehurst,Northgate,House,Entire home/apt,2,1.5,1.0,1.0,89,1,31,25,34,2019-09-12,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,628.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1-2 years,2-8 weeks
36732856,2019-04-12,within an hour,100%,1.0,2.0,1.0,East Queen Anne,Queen Anne,House,Entire home/apt,4,2.0,2.0,2.0,140,1,1125,219,9,2019-08-30,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,1,720.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1-2 years,6-12 months
36768880,2018-08-31,within an hour,90-99%,0.0,342.0,1.0,Genesee,West Seattle,House,Entire home/apt,4,1.0,2.0,2.0,195,2,1125,364,8,2019-08-09,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,944.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1-2 years,6-12 months
36768888,2017-07-06,within an hour,50-89%,0.0,40.0,1.0,Pike-Market,Downtown,Apartment,Entire home/apt,6,2.0,2.0,3.0,230,6,1125,363,5,2019-08-24,95-100/100,9/10,9/10,10/10,10/10,10/10,9/10,1,1365.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1-2 years,2-6 months
36770186,2019-07-15,within an hour,100%,1.0,1.0,0.0,South Lake Union,Cascade,Apartment,Entire home/apt,4,1.5,1.0,2.0,94,30,1125,282,48,2019-08-11,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,626.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1-2 years,2-8 weeks
36772951,2017-01-05,unknown,unknown,1.0,0.0,1.0,North Beacon Hill,Beacon Hill,Other,Private room,2,1.0,1.0,1.0,44,1,13,0,48,2019-10-10,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,1547.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1-2 years,6-12 months
36773048,2015-12-28,within an hour,100%,1.0,1.0,1.0,North Admiral,West Seattle,Other,Entire home/apt,4,1.0,1.0,1.0,150,1,1125,254,59,2019-08-24,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,1921.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1-2 years,2-8 weeks
36813974,2012-05-07,within a few hours,100%,1.0,2.0,1.0,North Beach/Blue Ridge,Other neighborhoods,Apartment,Entire home/apt,2,1.0,1.0,1.0,65,30,1125,365,47,2019-07-29,80-94/100,10/10,10/10,10/10,10/10,10/10,9/10,0,3251.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1-2 years,1+ year
36844733,2014-10-24,within an hour,100%,0.0,0.0,1.0,West Woodland,Ballard,House,Entire home/apt,2,1.0,1.0,1.0,99,2,28,244,21,2020-07-01,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,0,2351.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,6-12 months,2-8 weeks
36876200,2017-05-31,unknown,unknown,0.0,1.0,0.0,Maple Leaf,Northgate,Other,Private room,2,1.0,1.0,1.0,88,30,1125,90,2,2019-07-26,0-79/100,0-8/10,0-8/10,0-8/10,0-8/10,0-8/10,0-8/10,0,1401.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1-2 years,1+ year
36878218,2019-07-18,within an hour,100%,1.0,0.0,0.0,Alki,West Seattle,House,Entire home/apt,2,1.0,1.0,1.0,98,2,35,130,55,2019-08-18,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,623.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1-2 years,2-8 weeks
36884717,2014-03-30,within a few hours,100%,0.0,3.0,1.0,Seward Park,Seward Park,House,Entire home/apt,4,1.0,2.0,5.0,137,3,1125,86,6,2019-08-01,80-94/100,10/10,0-8/10,10/10,10/10,10/10,10/10,0,2559.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1-2 years,6-12 months
36886917,2012-04-12,within an hour,100%,1.0,0.0,0.0,Loyal Heights,Ballard,House,Entire home/apt,2,1.0,1.0,1.0,99,2,30,0,21,2019-08-04,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,3276.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1-2 years,2-8 weeks
36892633,2017-08-03,within an hour,100%,0.0,9.0,1.0,Pioneer Square,Downtown,Apartment,Entire home/apt,2,1.0,1.0,1.0,79,30,1125,15,14,2019-07-28,80-94/100,10/10,10/10,9/10,9/10,0-8/10,0-8/10,1,1337.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1-2 years,1+ year
36914638,2019-07-19,within an hour,100%,1.0,0.0,1.0,Broadway,Capitol Hill,Apartment,Entire home/apt,2,1.0,1.0,1.0,95,30,120,95,17,2019-09-02,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,622.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1-2 years,2-6 months
37006004,2019-07-22,unknown,unknown,0.0,0.0,0.0,Mid-Beacon Hill,Beacon Hill,Other,Private room,2,3.5,4.0,4.0,180,30,30,365,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,1,619.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,no reviews,no reviews
37013367,2015-03-04,within a few hours,50-89%,0.0,18.0,1.0,Seward Park,Seward Park,Other,Private room,2,2.0,1.0,1.0,25,30,365,176,3,2020-04-07,95-100/100,10/10,0-8/10,10/10,10/10,10/10,10/10,0,2220.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6-12 months,2-8 weeks
37018606,2013-07-15,within an hour,100%,1.0,1.0,1.0,Ravenna,Other neighborhoods,Other,Entire home/apt,2,1.0,1.0,2.0,70,2,30,76,52,2019-08-25,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,2817.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1-2 years,2-8 weeks
37026452,2012-04-06,within a few hours,100%,1.0,2.0,1.0,Mid-Beacon Hill,Beacon Hill,Other,Private room,2,1.5,1.0,1.0,55,5,90,39,8,2019-07-26,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,3282.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1-2 years,2-8 weeks
37058059,2018-04-10,within an hour,90-99%,1.0,5.0,1.0,Pioneer Square,Downtown,Apartment,Entire home/apt,6,1.0,2.0,2.0,125,2,30,24,51,2019-08-02,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,1087.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1-2 years,2-8 weeks
37060308,2015-03-12,unknown,unknown,0.0,0.0,1.0,University District,University District,Apartment,Entire home/apt,4,1.0,1.0,2.0,135,1,14,75,5,2020-08-14,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,1,2212.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,6-12 months,2-6 months
37085792,2016-01-26,within an hour,50-89%,0.0,0.0,0.0,Wedgwood,Other neighborhoods,House,Entire home/apt,6,1.0,2.0,2.0,176,2,14,300,11,2020-11-28,80-94/100,10/10,9/10,10/10,10/10,9/10,9/10,1,1892.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0-6 months,2-8 weeks
37111669,2015-01-11,unknown,unknown,0.0,2.0,1.0,Haller Lake,Northgate,Other,Private room,2,1.0,1.0,1.0,84,30,1125,180,2,2019-08-06,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,2272.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1-2 years,1+ year
37112808,2015-01-11,unknown,unknown,0.0,2.0,1.0,Haller Lake,Northgate,House,Entire home/apt,8,2.0,3.0,3.0,450,30,1125,180,0,,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,no reviews,1,2272.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,no reviews,no reviews
37125115,2017-08-26,within an hour,100%,1.0,0.0,0.0,First Hill,Downtown,Apartment,Entire home/apt,4,2.0,2.0,3.0,126,4,30,229,37,2020-01-15,95-100/100,10/10,10/10,10/10,10/10,10/10,9/10,0,1314.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1-2 years,2-8 weeks
37128054,2017-08-03,within an hour,100%,0.0,9.0,1.0,Pioneer Square,Downtown,Apartment,Entire home/apt,2,1.0,1.0,1.0,79,30,1125,72,8,2019-08-16,80-94/100,10/10,10/10,10/10,10/10,0-8/10,9/10,0,1337.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1-2 years,6-12 months
37132009,2013-11-21,within an hour,100%,0.0,1.0,1.0,Broadway,Capitol Hill,Apartment,Entire home/apt,3,1.0,1.0,2.0,88,5,30,1,27,2019-08-10,95-100/100,10/10,9/10,10/10,10/10,10/10,10/10,1,2688.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1-2 years,2-8 weeks
37152857,2017-10-04,unknown,unknown,0.0,0.0,1.0,Stevens,Capitol Hill,House,Entire home/apt,6,2.0,3.0,3.0,225,30,1125,33,7,2019-09-08,95-100/100,10/10,9/10,10/10,10/10,10/10,10/10,1,1275.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1-2 years,1+ year
37203570,2013-10-07,within an hour,100%,0.0,0.0,1.0,Mount Baker,Rainier Valley,House,Entire home/apt,4,2.5,2.0,2.0,149,2,34,0,5,2020-11-30,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,2733.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0-6 months,2-8 weeks
37285625,2019-07-30,within an hour,100%,1.0,0.0,0.0,Stevens,Capitol Hill,Apartment,Entire home/apt,2,1.0,1.0,1.0,99,5,60,66,44,2019-10-28,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,611.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1-2 years,2-8 weeks
37300439,2016-01-31,within an hour,100%,1.0,5.0,1.0,Central Business District,Downtown,Apartment,Entire home/apt,5,1.0,1.0,3.0,153,1,1125,81,110,2019-08-10,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,1887.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1-2 years,2-8 weeks
37354182,2016-06-14,within a few hours,100%,1.0,0.0,0.0,South Beacon Hill,Beacon Hill,House,Entire home/apt,12,2.0,3.0,7.0,899,2,1125,90,20,2019-08-16,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,1752.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1-2 years,1+ year
37386278,2016-01-16,within an hour,100%,1.0,27.0,1.0,West Queen Anne,Queen Anne,House,Entire home/apt,16,3.0,6.0,7.0,436,1,365,0,11,2019-11-03,80-94/100,9/10,9/10,10/10,10/10,9/10,9/10,1,1902.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1-2 years,6-12 months
37397437,2017-01-20,within an hour,90-99%,0.0,11.0,1.0,Wallingford,Other neighborhoods,House,Entire home/apt,10,2.0,3.0,5.0,501,2,1125,365,7,2019-08-30,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,1532.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1-2 years,1+ year
37398761,2019-04-26,within an hour,100%,0.0,5.0,0.0,Genesee,West Seattle,Apartment,Entire home/apt,4,1.0,1.0,2.0,115,30,1125,129,9,2019-08-14,95-100/100,10/10,9/10,10/10,10/10,10/10,9/10,1,706.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1-2 years,2-8 weeks
37432030,2016-01-25,unknown,unknown,0.0,1.0,1.0,Rainier Beach,Rainier Valley,Other,Private room,2,1.0,1.0,1.0,89,1,15,178,1,2020-08-24,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,1893.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6-12 months,6-12 months
37453565,2015-07-30,within a day,50-89%,0.0,0.0,1.0,West Queen Anne,Queen Anne,Apartment,Entire home/apt,4,2.0,2.0,2.0,125,2,1125,43,14,2019-08-25,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,2072.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1-2 years,2-8 weeks
37458589,2018-07-13,within an hour,100%,1.0,2.0,0.0,Seward Park,Seward Park,Other,Entire home/apt,4,1.0,1.0,2.0,145,3,1125,17,21,2019-08-22,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,993.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1-2 years,2-8 weeks
37492110,2013-05-05,within a few hours,100%,1.0,0.0,1.0,Southeast Magnolia,Magnolia,House,Entire home/apt,3,1.0,1.0,1.0,100,1,30,199,53,2019-08-14,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,0,2888.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1-2 years,2-6 months
37520307,2017-02-10,within a day,100%,0.0,0.0,0.0,Fairmount Park,West Seattle,House,Entire home/apt,4,1.0,1.0,1.0,120,2,1125,0,6,2019-12-28,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,1511.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1-2 years,2-6 months
37540799,2015-02-26,within an hour,100%,1.0,17.0,1.0,Broadway,Capitol Hill,House,Entire home/apt,10,3.5,3.0,6.0,377,1,1125,80,26,2019-09-20,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,2226.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1-2 years,1+ year
37542043,2016-08-13,within an hour,100%,1.0,2.0,1.0,Broadway,Capitol Hill,Apartment,Entire home/apt,6,1.0,2.0,2.0,116,2,1125,110,66,2019-09-13,80-94/100,10/10,10/10,10/10,10/10,9/10,9/10,0,1692.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1-2 years,2-8 weeks
37563836,2015-11-02,within an hour,100%,0.0,1318.0,1.0,Lawton Park,Magnolia,Apartment,Entire home/apt,6,2.5,3.0,3.0,197,30,1125,237,2,2020-12-19,95-100/100,10/10,10/10,10/10,10/10,10/10,10/10,1,1977.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0-6 months,2-6 months
